,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Time
7178,2011-08-05,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10.0, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5.0,2.0,0.0,
7179,2011-08-05,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58.0, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8.0,10.0,0.0,
7180,2011-08-05,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40.0, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8.0,5.0,0.0,
7181,2011-08-05,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40.0, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8.0,2.0,0.0,
7182,2011-08-05,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40.0, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8.0,4.0,0.0,
7183,2011-08-05,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91.0, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8.0,1.0,0.0,
7184,2011-08-05,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91.0, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8.0,2.0,0.0,
7185,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,6.0,0.0,
7186,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,23.0,0.0,
7187,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,11.0,1.0,
7188,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,3.0,0.0,
7189,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,16.0,1.0,
7190,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,3.0,0.0,
7191,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,27.0,0.0,
7192,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,1.0,0.0,
7193,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,9.0,0.0,
7194,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,2.0,0.0,
7195,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,10.0,0.0,
7196,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10.0, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9.0,6.0,0.0,
7197,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10.0, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5.0,39.0,1.0,
7198,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10.0, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5.0,7.0,1.0,
7199,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10.0, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5.0,3.0,0.0,
7200,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10.0, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5.0,8.0,0.0,
7201,2011-08-05,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48.0, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8.0,21.0,0.0,
7202,2011-08-05,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48.0, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8.0,4.0,0.0,
7203,2011-08-05,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48.0, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8.0,5.0,0.0,
7204,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51.0, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9.0,43.0,0.0,
7205,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51.0, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9.0,25.0,0.0,
7206,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51.0, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9.0,50.0,0.0,
7207,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51.0, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9.0,2.0,0.0,
7208,2011-08-05,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82.0, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8.0,13.0,0.0,
7209,2011-08-05,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65.0, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5.0,28.0,0.0,
7210,2011-08-05,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65.0, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5.0,10.0,0.0,
7211,2011-08-05,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17.0, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9.0,3.0,0.0,
7212,2011-08-05,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90.0, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5.0,25.0,0.0,
7213,2011-08-05,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90.0, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5.0,3.0,0.0,
7214,2011-08-05,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS,90.0, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5.0,8.0,0.0,
7215,2011-08-05,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13.0, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9.0,9.0,0.0,
7216,2011-08-05,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39.0, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8.0,5.0,0.0,
7217,2011-08-05,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51.0, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8.0,1.0,0.0,
7218,2011-08-05,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS,51.0, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8.0,2.0,0.0,
7219,2011-08-05,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17.0, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,9.0,2.0,0.0,
7220,2011-08-05,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX TERRITANS,42.0, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8.0,1.0,0.0,
7221,2011-08-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41.0, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9.0,14.0,0.0,
7222,2011-08-12,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,2.0,0.0,
7223,2011-08-12,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,1.0,0.0,
7224,2011-08-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11.0, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8.0,3.0,0.0,
7225,2011-08-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11.0, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8.0,3.0,0.0,
7226,2011-08-12,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11.0, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8.0,2.0,0.0,
7227,2011-08-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22.0, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8.0,2.0,0.0,
7228,2011-08-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22.0, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8.0,1.0,0.0,
7229,2011-08-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22.0, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8.0,5.0,0.0,
7230,2011-08-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17.0, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9.0,14.0,0.0,
7231,2011-08-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17.0, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9.0,5.0,0.0,
7232,2011-08-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17.0, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9.0,4.0,0.0,
7233,2011-08-12,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89.0, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8.0,1.0,0.0,
7234,2011-08-12,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36.0, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8.0,6.0,0.0,
7235,2011-08-12,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50.0, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9.0,28.0,0.0,
7236,2011-08-12,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50.0, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9.0,4.0,0.0,
7237,2011-08-12,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50.0, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9.0,6.0,0.0,
7238,2011-08-12,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14.0, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9.0,2.0,0.0,
7239,2011-08-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10.0, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5.0,11.0,0.0,
7240,2011-08-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,10.0, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5.0,5.0,0.0,
7241,2011-08-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11.0, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9.0,1.0,0.0,
7242,2011-08-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11.0, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9.0,1.0,0.0,
7243,2011-08-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11.0, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9.0,6.0,0.0,
7244,2011-08-12,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43.0, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3.0,4.0,0.0,
7245,2011-08-12,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28.0, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8.0,2.0,0.0,
7246,2011-08-12,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28.0, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8.0,1.0,0.0,
7247,2011-08-12,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,11.0,0.0,
7248,2011-08-12,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,2.0,0.0,
7249,2011-08-12,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,5.0,0.0,
7250,2011-08-12,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25.0, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9.0,1.0,0.0,
7251,2011-08-12,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25.0, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9.0,2.0,0.0,
7252,2011-08-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46.0, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8.0,5.0,0.0,
7253,2011-08-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46.0, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8.0,2.0,0.0,
7254,2011-08-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,2.0,0.0,
7255,2011-08-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,1.0,0.0,
7256,2011-08-12,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61.0, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9.0,1.0,0.0,
7257,2011-08-12,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12.0, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8.0,1.0,0.0,
7258,2011-08-12,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10.0, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9.0,1.0,0.0,
7259,2011-08-12,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX TERRITANS,10.0, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9.0,1.0,0.0,
7260,2011-08-12,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,2.0,0.0,
7261,2011-08-12,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,2.0,0.0,
7262,2011-08-12,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,1.0,0.0,
7263,2011-08-12,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60.0, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9.0,1.0,0.0,
7264,2011-08-12,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33.0, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8.0,4.0,1.0,
7265,2011-08-12,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17.0, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9.0,1.0,0.0,
7266,2011-08-12,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22.0, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8.0,1.0,0.0,
7267,2011-08-12,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35.0, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8.0,2.0,0.0,
7268,2011-08-12,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52.0, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9.0,5.0,0.0,
7269,2011-08-12,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52.0, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9.0,2.0,0.0,
7270,2011-08-12,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67.0, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8.0,2.0,0.0,
7271,2011-08-12,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX TERRITANS,67.0, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8.0,1.0,0.0,
7272,2011-08-12,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22.0, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8.0,1.0,0.0,
7273,2011-08-12,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,4.0,0.0,
7274,2011-08-12,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,7.0,0.0,
7275,2011-08-12,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,1.0,0.0,
7276,2011-08-12,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,2.0,0.0,
7277,2011-08-12,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,1.0,0.0,
7278,2011-08-12,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64.0, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8.0,2.0,0.0,
7279,2011-08-12,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71.0, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9.0,1.0,0.0,
7280,2011-08-12,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS,40.0, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9.0,1.0,1.0,
7281,2011-08-12,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79.0, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9.0,1.0,0.0,
7282,2011-08-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,29.0,0.0,
7283,2011-08-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,11.0,0.0,
7284,2011-08-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,10.0,0.0,
7285,2011-08-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX TERRITANS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,1.0,0.0,
7286,2011-08-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37.0, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9.0,8.0,0.0,
7287,2011-08-12,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,39.0,1.0,
7288,2011-08-12,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,16.0,0.0,
7289,2011-08-12,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,6.0,0.0,
7290,2011-08-12,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,4.0,0.0,
7291,2011-08-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10.0, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5.0,11.0,0.0,
7292,2011-08-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10.0, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5.0,4.0,0.0,
7293,2011-08-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,10.0, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5.0,1.0,0.0,
7294,2011-08-12,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13.0, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5.0,10.0,0.0,
7295,2011-08-12,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13.0, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5.0,3.0,0.0,
7296,2011-08-12,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13.0, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5.0,2.0,0.0,
7297,2011-08-12,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13.0, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5.0,4.0,0.0,
